tfidf_similarity,skill_match_score,keyword_match_score,experience_years,education_level,has_projects,num_skills,text_length,document_confidence,structure_score,impact_score,word_count,bullet_count,required_experience_years,experience_match_score,matched_skill_count,missing_skill_count,jd_skill_count,matched_keyword_count,missing_keyword_count,section_count,has_contact,ats_score,match_percentage,hired
0.5779341895762895,0.7429666089335896,0.2960330626313487,8,1,0,27,4046,0.8669978501580927,0.5245720565724225,0.7452705903663305,578,5,2,1.0,9,3,12,3,17,4,1,60.25663330562895,59.10302247889499,0
0.01669260922523044,0.044531865814281105,0.021967934944949506,0,0,0,3,229,0.018624945054154282,0.04025420838444838,0.01472924021819822,15,1,6,0.0,0,3,3,0,10,0,0,4.650978694010656,0.0,0
0.07681676927933578,0.481037220024848,0.39077649620722593,8,2,0,20,880,0.539230090981575,0.4585526317521818,0.5722202113584092,176,3,5,1.0,5,5,10,7,19,3,1,39.59290169438693,38.379558858713295,0
0.5976463611345966,0.4757470711914264,0.42572807004548285,0,2,1,12,5118,0.932842049800289,0.9430392681092281,0.6404702493827721,853,8,2,0.0,5,6,11,5,15,5,1,51.362026735768644,59.580019416856736,0
0.7098721593266926,0.20761197135527446,0.22975146025980242,15,1,1,24,1758,0.7388010202502486,0.8136391977225542,0.8357579578832951,293,7,2,1.0,2,8,10,6,9,5,1,43.39013740613946,44.24269414731664,0
0.44455218609842695,0.3470120387115428,0.549395697395772,1,1,1,1,5502,0.6259687933678292,0.5234447536179333,0.5728671191131285,917,6,7,0.14285714285714285,2,5,7,10,8,4,0,37.195702279542154,50.33249577432484,0
0.44937837658713176,0.20847102837463655,0.14153818356323172,10,0,1,9,2718,0.8415848129840647,0.8503647712242132,0.9364468579393903,453,10,3,1.0,3,10,13,1,21,5,1,32.52797303744911,30.19338332226107,0
0.8767616265093966,0.41036123388431345,0.46008671224299164,8,1,1,23,1545,0.7621929158875498,0.7318199108892034,0.5417449102728882,309,3,0,0.75,5,6,11,6,19,5,1,57.35277259092212,51.68468273786047,1
0.5361907789220527,0.9153079587036559,0.6235406679658051,13,2,1,3,2400,0.6378127964253314,0.8738009749825711,0.79573248725708,480,5,5,1.0,7,1,8,11,1,4,0,75.7548843593113,67.37199498572636,1
0.07815678200092283,0.5115513538905091,0.1875188730674909,10,1,1,17,4158,0.8082403354829714,0.9075872935691158,0.48813598316510465,594,0,4,1.0,5,5,10,4,6,5,1,53.87052723660692,38.967898855419485,0
0.2719109309382958,0.7214748905326501,0.39548627481505916,13,2,1,18,6601,1.0,0.9112118197939361,0.9184026026062755,943,8,0,0.75,3,1,4,4,10,5,1,65.27377981755731,60.47211325634821,0
0.3362370770365462,0.5922807842059304,0.37340845437529574,2,1,1,25,5978,0.9287412286966104,0.8872491421246613,0.44022566914965505,854,4,3,0.6666666666666666,9,7,16,9,16,5,1,54.74969947816195,56.35543034781413,0
0.264528959464716,0.28045696769355477,0.22299599047903024,12,1,1,2,3565,0.7096012020345555,0.7863224089194153,0.8390602611173277,713,8,4,1.0,2,4,6,5,16,4,1,45.9963409461554,35.70739849293409,0
0.5205940405351855,0.8297989397795313,0.5576114543707351,3,2,1,24,1950,0.7612289898670876,0.7500917481405877,0.4803995992919631,325,4,0,0.75,13,3,16,14,3,5,0,75.1119870954435,70.30249997869949,1
0.4723854890639095,0.7107026684399926,0.12539721047951957,14,1,1,23,1820,0.7340289889163584,0.9734683703033853,0.8543967002744407,260,6,2,1.0,6,2,8,3,21,5,0,52.8087454988841,50.22926436005032,0
0.39357672796901094,0.7076844715772924,0.6521892759896358,5,0,0,15,1841,0.60045855818821,0.5917436631275848,0.6994105728465048,263,5,10,0.5,8,3,11,10,13,4,1,60.62560757058655,67.794531586019,0
0.4655218237657518,0.604953876259956,0.2139810348790714,11,2,1,19,1842,0.8615976841555097,0.8422357737825378,0.6463394048612956,307,4,0,0.75,9,6,15,4,15,5,1,50.44284883542039,53.794007761810356,1
0.4572174742209023,0.6993768257851507,0.45686260616506297,1,1,1,12,6468,0.7561313007895712,0.834062294804525,0.36903614246376465,924,4,0,0.75,8,3,11,9,13,5,1,64.25416516713442,59.18097048532671,0
0.39636006097000476,0.620760223002796,0.5336804241951575,15,1,1,13,550,0.6414861990311667,0.7075012810979016,0.8465040696769239,110,6,2,1.0,9,5,14,12,2,4,1,56.444653858459986,48.75776643086988,0
0.28220536670711865,0.7109278343878112,0.0773052476069017,6,1,1,1,1085,0.6084470188401692,0.6550630338155695,0.8147142191294546,155,8,2,1.0,10,4,14,2,18,3,1,53.620953631946485,34.9642206123669,0
0.6366557075568,0.5759115983205734,0.5448981161493816,0,2,1,11,3126,0.6583608995773857,0.7275503805148966,0.30098729043293093,521,3,4,0.0,8,6,14,7,9,5,1,51.83610242201762,60.36642432527304,0
0.18438935837614603,0.012271177908506289,0.03823486095392747,0,0,0,2,320,0.28535477802827364,0.07849083648759247,0.1536293895300967,25,1,6,0.0,0,3,3,1,8,0,0,2.693149180718843,6.860860128432837,0
0.5667175786331939,0.903915864802461,0.6979497588565795,10,2,1,10,5622,0.8122556784547872,0.8176571536361985,0.7939219465939591,937,7,10,1.0,6,1,7,17,0,5,1,83.80925527622279,71.73699522807472,1
0.18356469732353614,0.6070558952571845,0.36454645176535005,0,1,0,3,6090,0.4100969719001022,0.6492288173850774,0.4088847483457906,870,4,1,0.0,10,7,17,9,6,3,0,30.65599063213403,41.555739228880704,0
0.1052937782644545,0.052896598106920746,0.09690828404120944,0,0,0,2,218,0.03953526666433743,0.20371090415732743,0.3342201893964332,12,1,0,0.0,0,4,4,0,18,0,0,7.685986237278524,6.023983545710802,0
0.5000112119163201,0.6384303155620735,0.5008952021409292,4,1,0,11,2198,0.7412866502614677,0.4554901330997623,0.8657498682836076,314,9,0,0.75,4,2,6,10,4,4,0,56.45001785089904,54.06214989142048,1
0.7539148863767474,0.2779536098889667,0.16168093416864848,9,2,1,20,1194,0.7102219012775695,0.6939388414935397,0.6793157837140669,199,3,7,1.0,3,6,9,2,15,4,1,40.03069527707859,42.07437641711291,0
0.3311597880441803,0.2225982234847692,0.8556132712716719,13,2,1,10,1650,0.7879868589510036,0.7267958458644126,0.9508325490792104,275,9,4,1.0,2,7,9,16,10,5,1,31.28333052501705,44.44676549721873,0
0.18379031159715872,0.3167596214712167,0.713769302123871,10,2,1,5,1200,0.6268989452644476,0.6267584573782191,0.8883924195060865,240,13,2,1.0,5,11,16,13,9,3,1,53.48591405754477,31.441951391564476,0
0.9375938804629699,0.6555327139543845,0.4287123185863248,0,2,1,8,3030,0.7519320775412833,0.6726264464831099,0.4199809626394832,606,6,3,0.0,6,3,9,10,8,5,1,49.583931754963686,66.8342027491669,0
0.16429286681585442,0.4128620473304064,0.5463089860162071,3,2,0,2,2980,0.36727948401610755,0.5092268181670895,0.6440773500640412,596,6,5,0.6,7,10,17,12,7,3,1,39.53801654249101,42.49479205413632,0
0.4477438418172512,0.47585843554512247,0.7088472964135434,2,2,0,24,3770,0.7850306123317855,0.6581921489558653,0.737742560877527,754,8,7,0.2857142857142857,7,8,15,9,15,4,1,51.03464755637103,57.34194118659778,0
0.37122833632232366,0.4903143577841751,0.26544860495603395,10,0,1,10,6153,0.9034234181014428,0.7689661165968781,0.617127049959663,879,4,2,1.0,7,8,15,4,14,5,1,46.45570409172587,46.761008112962095,0
0.4585492715515741,0.8900280199922845,0.5352429915819215,5,1,0,23,1974,0.7771922474609585,0.8310063157765288,0.8291995395781208,329,7,0,0.75,8,1,9,11,10,4,1,68.17593281705456,69.66542271092943,1
0.2897258291942317,0.9458216275416395,0.39087618636091875,15,1,1,8,4382,1.0,1.0,0.9864313747383082,626,9,1,1.0,14,1,15,4,12,5,1,73.44500476069928,67.24349148303133,1
0.21104353803594075,0.4725964907829076,0.4664886791920886,1,2,1,10,5481,0.9051345799872795,0.6657813991040974,0.5809839521909593,783,8,3,0.3333333333333333,6,6,12,11,4,5,1,46.82545284227262,49.695654904531125,0
0.3328405615000157,0.7461140381404726,0.1433174587859317,15,2,1,4,1325,0.6593979247529843,0.6792556076713762,0.8611848095656571,265,6,4,1.0,7,3,10,2,24,4,1,56.965321949076014,46.39442358962823,1
0.5680629907706067,0.6919907947319486,0.7237168211944238,2,3,0,16,4100,0.6654653865962995,0.6776635254794505,0.5704753199405437,820,6,3,0.6666666666666666,7,3,10,9,15,4,1,61.29018408382408,49.37715362523951,1
0.41003262168723154,0.42127792642266343,0.2676013630988206,1,1,0,4,1410,0.33259766386189255,0.11461199275345912,0.4491870115085427,282,5,3,0.3333333333333333,2,2,4,4,14,1,0,24.901180214428326,21.454470070498214,0
0.7445879001759442,0.8045025883385443,0.3319821426319542,5,1,1,6,5628,0.9016948393592952,0.9144588794417097,0.9106688709431494,938,8,3,1.0,3,1,4,7,14,4,1,81.407252642319,66.1899545769195,1
0.5866289337393689,0.9036200080016826,0.5110861514537225,0,1,0,5,1000,0.22779327076789851,0.31115004200546564,0.4260821281648293,200,5,4,0.0,14,2,16,13,4,0,0,23.22812884927094,18.718049667339002,0
0.7202063550618584,0.7940671884442398,0.24629957270188657,13,2,1,24,4550,1.0,1.0,0.9249059921079434,650,9,2,1.0,8,2,10,4,22,5,1,71.96228406789588,69.30451856210234,0
0.45302996078804303,0.690492432353572,0.4520145296307758,8,1,0,10,492,0.3924057021585514,0.5536033433194656,0.8649929939963749,82,9,0,0.75,10,4,14,11,7,3,1,40.4747655135486,56.612176048479505,0
0.36994321871018687,0.44446190090220433,0.8042821512885953,3,1,1,2,1500,0.5685441073581229,0.6591628220807457,0.7646809143061803,250,8,3,1.0,3,4,7,12,10,4,0,61.559860127477585,44.5928745218074,0
0.7051721070701775,0.5179477715427304,0.5291457287347542,8,1,1,13,2592,0.871040618643737,0.906635787088134,0.6015946631539888,432,3,1,1.0,3,2,5,10,14,5,1,61.56242102810903,59.43504756676425,0
0.18948854982802033,0.9160550489270312,0.6710171214933076,0,2,1,6,1393,0.5809723615368144,0.4240314158668974,0.5727902212362778,199,8,3,0.0,14,1,15,10,6,2,1,58.91325224004404,63.273624983141566,1
0.3902240984400571,0.4558703618311732,0.416813613114365,3,3,1,12,2375,0.6803600326198381,0.8652811571695581,0.6629323615224001,475,6,7,0.42857142857142855,8,9,17,6,9,5,1,56.315001520099614,39.001141686032504,0
0.27191220829239376,0.3915132705438482,0.4898347371061889,9,2,1,2,3136,0.6746722053101617,0.6525283832541378,0.9366140036699366,448,8,0,0.75,7,10,17,10,9,4,1,53.45269811304077,39.34418511587911,0
0.6607705738541625,0.4769424257137312,0.11181325573183218,10,2,1,3,4080,0.7747860270595623,0.7574479153006497,0.799751891558635,680,5,4,1.0,8,8,16,2,21,4,0,51.50552352147138,37.53028224316172,0
0.6062255040663712,0.23925186475838298,0.6789865380952171,14,1,0,12,3125,0.7483967027876182,0.8088062105200577,0.8710235381659859,625,8,2,1.0,2,5,7,10,0,4,1,49.312317927997995,45.261272522448564,1
0.11608562527965087,0.4016089003510329,0.7372814787342835,10,1,1,17,728,0.7223852529288,0.8159700685862712,0.7696384761101274,104,6,0,0.75,2,2,4,16,8,4,0,58.637032266997984,37.55768133095587,1
0.2352401489557984,0.292895867346901,0.5505036631872366,1,1,1,10,820,0.6306604128056262,0.7409573744239107,0.5528443655624544,164,6,4,0.25,3,8,11,15,11,4,1,34.67174539169952,43.799952601305385,0
0.6075917878463352,0.6753461342952235,0.7296262674824163,4,1,0,26,3768,0.9113475646586057,0.8024439453205952,0.80845828722556,628,12,5,0.8,4,2,6,12,0,4,1,69.86740768352077,64.7595415424582,0
0.29560581850036555,0.30208643070157565,0.5230087815909844,14,1,1,12,3787,0.8385195336116407,0.6937953558311006,0.715168592527033,541,4,4,1.0,3,6,9,14,0,5,1,55.26848765068509,47.24421876471611,0
0.23679071315046976,0.22985986961124358,0.38164601986750635,12,2,1,18,5754,0.8007313281075306,0.9525016446801178,0.5782754482502741,822,2,2,1.0,2,7,9,6,13,5,1,43.47737316759445,21.332194710872397,0
0.5818215687540043,0.24703260005993735,0.6693445922460663,7,1,1,9,1827,0.8013048264772012,0.7869802457727741,0.9798391684761714,261,8,10,0.7,2,6,8,13,2,5,1,47.38045121382867,68.19301912123068,0
0.4909478966896037,0.8248494714513855,0.29243501213153617,1,1,1,2,4725,0.6642817511305263,0.6428655278802392,0.4247523710612965,675,4,1,1.0,11,2,13,6,14,4,0,62.983706938998935,70.1011197358299,0
0.4272681105245553,0.6537895970489309,0.7642398361658828,9,2,1,1,5789,0.7624881145134629,0.8426380936907799,0.9286556310009593,827,8,5,1.0,8,5,13,14,10,4,1,72.17553294380005,72.9143329674057,1
0.42928239714568883,0.44244489944524756,0.8460327173270434,6,2,1,14,4460,1.0,0.9856192034606617,0.7788065869254144,892,7,3,1.0,6,8,14,13,0,5,1,64.86630969531512,54.323164339466615,1
0.6345162985334657,0.5741778648515372,0.534632088856793,9,2,1,24,2526,0.8947260652528353,1.0,0.9080217180304497,421,8,5,1.0,10,7,17,7,9,5,1,70.00891651499802,60.78944748633858,1
0.5829411057439625,0.7477345821821094,0.19626049714202112,15,1,1,16,1806,0.9286288850636941,0.8495710673601462,0.8309156459996715,301,8,2,1.0,8,3,11,3,15,5,1,60.71633320373653,67.48307404112263,0
0.5441559776648836,0.6838601674479315,0.6089118286287616,7,2,1,7,2020,0.7957866812185219,0.7779039760340789,0.7631944795063168,404,6,3,1.0,3,2,5,7,16,4,1,69.0438469968611,52.61759252515566,1
0.3974503393502058,0.5995979657618291,0.8213770769379121,15,1,1,26,954,0.7531251161039395,0.7190689792111289,0.6497718111169497,159,3,5,1.0,5,3,8,22,0,4,1,72.79420552532255,57.373333747682864,1
0.019330853955077082,0.7326525592124744,0.361359970824433,1,1,1,1,4980,0.6374275453427523,0.6902154086224834,0.5720351516638561,830,8,3,0.3333333333333333,7,3,10,5,5,4,1,53.077647338283704,37.02160351722921,0
0.5244031538552228,0.8040357769071176,0.5274795636671465,6,1,1,4,3430,0.7286373784451464,0.831853054653918,0.790658173363644,490,7,0,0.75,9,2,11,7,14,4,1,76.76622058821677,60.54683351630638,1
0.0876293388743058,0.018685478577221252,0.013262373877490408,0,0,0,3,332,0.33032965912085016,0.19569123305371944,0.4765159878321296,89,0,1,0.0,0,8,8,2,6,1,0,0.0,11.927844694168579,0
0.4124374305060799,0.5059848766446936,0.8405401945990895,11,3,1,17,3612,1.0,0.9559412130116766,0.9053125403479333,516,9,2,1.0,3,3,6,21,0,5,1,70.56363369566847,62.762066865102994,1
0.08675735188152922,0.015024927993134766,0.048055944505986166,0,0,0,1,406,0.11368970079678108,0.029026315438931374,0.026386661040160145,36,1,3,0.0,0,9,9,0,11,0,0,1.4294243698962679,13.26223380135681,0
0.3760104297319463,0.463579044374064,0.31728640015263987,14,1,1,3,5306,0.7743304546350904,0.7535991643357508,0.8326429820329274,758,8,5,1.0,6,7,13,8,9,4,1,48.46773116960267,41.11123920441791,0
0.13376281359377667,0.3476399530187702,0.7072067094790326,10,1,1,14,1106,0.7871532231783192,0.7298825023858698,0.8686929044539072,158,10,4,1.0,6,10,16,15,12,4,1,55.28502358888236,46.95689862795072,1
0.5894289679958552,0.8627384527666258,0.7304358267175475,14,1,1,7,4560,0.8730589540084441,0.8302662357221969,0.6581690583430088,760,4,4,1.0,10,2,12,17,3,4,1,84.96199937735922,75.16758894395564,1
0.19435808577910416,0.07617034454817755,0.1336438583751974,0,1,0,3,262,0.11418075225959298,0.2827654868665117,0.22199280392584597,58,1,0,0.0,1,11,12,1,18,0,0,15.007901991644708,9.504012047380582,0
0.6304246632553434,0.6314616419343195,0.2924464482122352,0,1,0,14,3665,0.7484846030511445,0.6604809263663673,0.3946293193698894,733,5,1,0.0,8,4,12,6,10,4,1,43.68290770357099,59.377643864421884,1
0.27376114318714057,0.8966984383256222,0.7668450212969865,9,1,1,3,2215,0.6588166595814009,0.6772415264334745,0.7187670258383492,443,4,2,1.0,4,0,4,21,0,4,1,73.56563504379794,68.12266922833568,1
0.27849443028755766,0.8812508741655344,0.0949728908294137,7,1,0,7,740,0.525194964418608,0.42927957134621325,0.8832565493904774,148,9,10,0.7,7,1,8,2,18,1,1,31.01087765811055,50.51830953124579,0
0.5064859679808477,0.6074271796525107,0.13799949419920557,5,0,1,6,2682,0.903211127397821,0.877950935849409,0.7798750725350705,447,6,2,1.0,4,3,7,3,10,4,1,60.7663299627446,47.1695591183851,0
0.4362725889765984,0.6134020223511404,0.4938505916181577,7,1,1,27,3545,1.0,1.0,0.9107298038513236,709,10,1,1.0,9,5,14,11,12,5,1,65.59395680332779,58.96374226313299,1
0.03320047326735518,0.005544522144652336,0.18032541818472153,0,0,0,0,330,0.0531932890139897,0.00035813069736127524,0.08517670055172179,70,1,2,0.0,0,8,8,2,11,0,0,9.35105672465621,8.248968152725459,0
0.41521344258995907,0.8713942680654081,0.5082792268729289,2,2,1,10,2814,0.57723276082126,0.8880249840843377,0.4585573608625212,402,3,5,0.4,13,2,15,11,13,5,0,64.12995286086529,63.12842997662985,1
0.358282515236184,0.329855933309347,0.16001253698228443,13,1,0,18,4524,0.6388917857855151,0.737582698429497,0.5189914542671774,754,2,7,1.0,4,9,13,3,9,4,1,31.504796566045272,27.84879600727298,0
0.805408580499019,0.44258772985972106,0.5523561102590084,4,2,1,27,4424,0.9943474250184111,1.0,0.8164936701606893,632,7,0,0.75,6,7,13,8,7,5,1,70.03062048834559,64.49328831818701,1
0.4876768694308528,0.5680096522719879,0.06650969632866632,0,1,1,16,2814,0.9685454996635185,0.7473288191849963,0.5723026573733097,469,12,5,0.0,9,6,15,2,11,5,1,36.89531425723115,45.1657060814595,0
0.3667779232340184,0.5626447884732573,0.5108356748902118,13,1,1,13,1883,0.8060938849090872,0.7636069000239146,0.9432986118726602,269,9,2,1.0,4,3,7,13,11,5,1,61.989470620165605,58.62854382763345,0
0.4510875003464277,0.5153095131806903,0.44630963479115543,12,1,1,26,1422,0.7799385432346391,0.8353799136881346,0.5969268416794398,237,3,7,1.0,5,5,10,6,15,4,1,60.90378297805211,53.88344704527585,1
0.2691009264337724,0.1877021485220981,0.05230690769716491,0,0,0,1,389,0.17842187568114826,0.02520395173309772,0.09135204760556168,65,0,1,0.0,1,5,6,0,21,1,0,11.167924424708714,14.893519527065415,0
0.6403639433990316,0.7228099271487405,0.64644416837385,1,0,1,21,2058,0.7031371516581094,0.790485552095433,0.324930933910205,294,4,3,0.3333333333333333,9,4,13,15,3,5,1,59.487721056606375,65.27917511876069,0
0.011175160930558476,0.1808705268461535,0.0356406424157349,0,0,0,1,288,0.3341893050015705,0.10644015293944226,0.1545914452594014,72,0,5,0.0,1,6,7,0,8,0,0,8.260523978753326,5.590350928204021,0
0.6838318605704642,0.6166113110641407,0.5823528351849661,10,3,1,26,4254,1.0,0.9063280503069112,0.48248368464965596,709,2,1,1.0,9,5,14,9,9,5,1,75.24627821177437,51.93099578463794,0
0.3539667540247104,0.6061013186958171,0.2685341081124478,11,1,1,6,1120,0.6502097838768462,0.7401396030164948,0.9772947625282924,224,10,5,1.0,2,2,4,5,18,3,1,60.52128598730117,45.71770153327084,0
0.46991712251541756,0.6236744015931921,0.40563494972170755,8,1,1,6,4535,0.8546351495302866,0.7895323012902601,0.8283143733591205,907,7,1,1.0,9,6,15,7,11,4,1,67.38861149577872,60.47741329654022,0
0.09124685993497723,0.3933252620734669,0.9211503959880409,11,2,1,22,6104,0.9656979707442558,0.7568054399921085,0.6189548211732567,872,3,0,0.75,6,10,16,22,0,5,1,62.35940151788989,48.56776266254762,0
0.6068695546326964,0.5180452601796912,0.1740944558197772,6,1,1,21,1535,0.7013814150895723,0.73589789348336,0.7596021051451215,307,6,10,0.6,3,3,6,4,6,5,0,50.58787069156301,53.913461191415095,0
0.35316636065485274,0.905813218880859,0.18081561610814306,5,2,1,17,5172,0.9076327053025817,0.9947292103781343,0.6549837721857079,862,4,0,0.75,14,1,15,4,11,5,1,69.48152420503354,68.14340741669288,1
0.16332179509253497,0.6897135764953083,0.5239540573620446,8,1,0,8,1526,0.3723855170577981,0.490850951609359,0.6444419544408818,218,4,3,1.0,3,1,4,7,6,3,0,34.676054639966836,39.92061508429491,0
0.4898571114064344,0.8918118137672039,0.5741117852269094,1,2,1,6,1120,0.7157314306979823,0.577094206639481,0.6578869063675492,224,9,4,0.25,8,1,9,7,11,3,1,69.14946028767014,62.49825479231636,0
0.44025420249161906,0.5454430141779771,0.5549750696482695,14,0,1,9,3825,0.9640716714095285,0.816687087249291,0.7341520737575712,765,4,1,1.0,8,7,15,9,13,5,1,62.143382312038035,63.37941319300552,1
0.5306970588315857,0.3080764777463189,0.3365354387809965,1,2,1,7,3521,0.7468956809996803,0.7194305659349177,0.4663530878208857,503,5,7,0.14285714285714285,1,3,4,4,7,4,1,40.115886867380965,46.49544257863756,0
0.7191685588121998,0.6955736728143828,0.5700432888759202,6,1,1,25,3990,1.0,1.0,0.9377067614332162,570,9,3,1.0,3,2,5,10,7,5,1,74.14349219472413,77.98748523796664,0
0.5033494877769586,0.7490820926083374,0.5913939331467617,14,0,1,11,4255,0.9082494736247967,1.0,0.932805716818961,851,8,1,1.0,11,4,15,11,9,5,1,74.0788810928032,71.19667596565498,1
0.498643104011882,0.256143818706817,0.16696881472364034,9,1,0,5,4564,0.5447419568004512,0.6260875089989021,0.9149419754081691,652,14,1,1.0,2,7,9,5,12,3,1,38.9712348857964,31.913534213678915,0
0.24877904674621826,0.2540561455724671,0.07718733244821391,9,1,1,4,2700,0.6851679251895022,0.7328505851177105,0.6445752928949542,450,3,4,1.0,2,5,7,2,20,4,1,31.193899044265965,32.09065044300822,0
0.1035714106116098,0.034769006288231576,0.1074283477773958,0,1,0,3,376,0.02784677900539537,0.21037154471686104,0.03842778651774333,86,0,1,0.0,0,13,13,2,21,1,0,0.0,8.303861852320383,0
0.13359334976446435,0.24645066548898864,0.5584693089290399,15,1,1,14,1776,0.8362161420894281,0.9343864254431887,0.7774780638793114,296,6,5,1.0,2,7,9,15,11,5,1,39.00624764909007,44.297780779458954,0
0.2976820466852052,0.5912380858390038,0.637868094372621,10,0,1,16,1414,0.7665516940652242,0.7898230518387779,0.5929828135625211,202,4,0,0.75,4,3,7,15,11,4,1,58.47683158437398,50.95032137056631,1
0.6051353379583156,0.5474554790538576,0.571049475210526,12,0,0,8,695,0.49157304165510973,0.31813821007884524,0.8430253421640811,139,7,4,1.0,9,8,17,15,2,2,1,39.01993291578347,53.182229328957796,0
0.5058257286963959,0.3125883190403755,0.334871892744742,6,3,1,5,3675,0.7360970868717124,0.7774564264320977,0.7900069479014669,525,5,2,1.0,2,4,6,7,16,4,1,48.04538064881847,45.16084940389397,1
0.3938533229120569,0.25976734702671817,0.437119568363063,15,1,1,14,1495,0.7819828060941784,0.742683922280899,0.6866886930391736,299,4,4,1.0,4,13,17,10,11,5,1,31.060612957052758,35.65102414536568,0
0.2874626990637843,0.7314461001111432,0.603984735988708,15,3,1,26,3114,0.8805728966241647,1.0,0.8565540679972025,519,7,5,1.0,8,3,11,6,6,5,1,77.26859105463208,58.675893158701506,1
0.596607222881603,0.3739401439557512,0.7996464935708887,10,1,0,3,1778,0.4694513071367763,0.6560985473907708,0.9554227100730307,254,9,5,1.0,1,3,4,20,6,3,0,34.92780487273031,61.2621402678205,0
0.5957870597421403,0.7820425530082518,0.3458565210070211,15,2,1,26,405,0.6885422828770302,0.7785618348270577,0.7952186002789741,81,7,0,0.75,3,1,4,7,3,4,1,62.23507794208238,58.83315754919416,1
0.251834669922813,0.03892851240980828,0.023725609046751726,0,1,0,0,199,0.03302617408090508,0.10108209939538666,0.0026549138413803565,23,0,7,0.0,0,3,3,1,9,0,0,4.531864901402219,3.9058610701805376,0
0.10137112143266351,0.060911001822694065,0.10212159316796754,0,0,0,0,88,0.05498859600527452,0.18756647381406066,0.010760585436477234,60,1,7,0.0,0,7,7,1,7,0,0,5.543010669059014,0.0,0
0.33064237207361596,0.2879709794479161,0.648332675046401,9,1,0,4,4570,0.4365155526091087,0.5486067353385494,0.6659198627230591,914,4,2,1.0,3,6,9,18,0,3,0,44.224843321874545,42.93493884247601,0
0.3148481876700815,0.7644523996578817,0.7448955039713003,0,1,0,8,1440,0.5200133682593928,0.47888649437556385,0.5061440129889652,240,7,1,0.0,11,4,15,13,6,3,1,42.927178969064784,61.18429567146883,0
0.77185050461697,0.8770340216892768,0.7982119849615761,12,0,1,24,3282,1.0,0.956203260009962,0.7082006754471555,547,4,2,1.0,6,1,7,9,14,5,1,85.2344364604276,79.0144531574079,1
0.10785426021523421,0.5369026587260171,0.7392735361961144,4,1,1,26,3275,0.9805627549350882,1.0,0.7425543172745731,655,7,2,1.0,9,8,17,14,0,5,1,63.51791234715684,49.56070576898826,0
0.28714911827274553,0.6411757565008276,0.3044154288443271,4,0,1,10,4740,0.7323559038676033,0.8645339414369839,0.5039875321608995,948,3,7,0.5714285714285714,7,4,11,5,18,5,1,50.45913452824518,47.90016837551328,0
0.2787777366183433,0.8811451239072396,0.6982678063416495,7,1,0,8,905,0.5071363814769723,0.4865912162034497,0.8177135073957436,181,5,3,1.0,7,1,8,10,6,3,1,28.128954147517643,60.56146766002843,0
0.40788032798968843,0.7348446863868943,0.914290877236873,9,2,1,17,6349,0.957781769153145,0.978930844253612,0.7125596341212159,907,5,2,1.0,4,2,6,17,1,5,1,77.0963809218267,73.72425124917719,1
0.28160910795847044,0.9703632158880852,0.550474547505596,0,1,0,26,2424,0.6470307302150775,0.6829659377234495,0.395676785727375,404,6,3,0.0,5,0,5,14,4,4,1,54.39960777632749,61.29888967589556,0
0.43120925292510043,0.46993203467007816,0.8357446902246121,12,1,1,27,3635,1.0,1.0,0.9419060917216979,727,8,3,1.0,5,6,11,15,12,5,1,69.3756498237303,68.22598618816376,1
0.5596189450532121,0.32828463686047776,0.5628831514534154,14,1,1,22,1428,0.8721382495687197,0.7506241290873533,0.7555161077746397,204,5,7,1.0,3,7,10,6,13,4,1,54.44766503841798,51.66845433378989,0
0.293482334963059,0.6304764545642413,0.5712569879433276,10,1,1,17,3227,0.9426798867234044,0.8583708935840213,0.8645474062137994,461,6,4,1.0,6,3,9,8,4,5,1,60.957598221014536,55.6063052622463,1
0.6601140310205488,0.7682180083878704,0.47956581151840366,12,3,1,27,6489,0.8700385067942513,0.9942215799066094,0.6587608782229847,927,5,1,1.0,6,2,8,5,18,5,1,73.50167833696892,66.89980051955679,0
0.2075343780589023,0.4906753674063956,0.7856376513570033,4,1,0,3,5190,0.5301190084062599,0.6396148094573387,0.7160050292773933,865,6,3,1.0,2,2,4,16,0,3,1,30.82242924785546,45.33961541487695,0
0.43051210186365,0.7792251159756987,0.17924087042308778,15,1,1,17,4638,1.0,0.9470428986216868,0.733306245575736,773,5,5,1.0,12,3,15,4,22,5,1,68.70634887003077,45.70181863253884,1
0.9069850366327654,0.6062418027287998,0.5638963769572084,12,1,0,25,2755,0.8249055041641526,0.87117364267472,0.7753757341402087,551,7,7,1.0,5,4,9,8,5,4,1,70.50734418472896,73.11987302934277,1
0.1635352393579344,0.3008869287935308,0.36632465675017073,14,2,0,7,3129,0.661052525230002,0.637959540209586,0.5828479090363888,447,3,1,1.0,5,10,15,5,21,3,1,43.97163234644849,36.30813338747542,0
0.5608283891736088,0.7404875988276978,0.8461428954483639,4,2,1,25,1302,0.7201844310888176,0.7069748134913684,0.6943961126675565,217,5,4,1.0,3,1,4,12,5,4,0,75.6626892895762,70.77477558599519,1
0.5404198381609494,0.3594223821913379,0.37748699962462956,3,2,0,19,924,0.37320065193734847,0.41348375919359814,0.5683121178372559,132,5,1,1.0,2,3,5,4,21,2,1,37.75849552815191,43.16300287113164,0
